t_name,t_id,t_starttime,t_slug,entrant_count,p_name,p_id,p_standing
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,SK Does GGST,2964248,33
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,CrossyBlade,2790486,25
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,SKYMETRO,2773874,33
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,BMFD | Tomahawk,424918,33
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,Jojime,2471813,33
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,DLG| | AhriBestWaifu,419132,33
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,Ushi Oni,2722503,4
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,Mattador,1563454,33
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,fka bread,2828624,25
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,Xzealio,2962695,13
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,Biggs,618094,9
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,undefeated kyle,2790194,49
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,BAN | Robert,2645071,9
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,BlackYoshi,463350,49
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,DuckCeci,1437776,25
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,iglmorg,2860443,17
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,PariahDox,2879533,9
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,Westfield,2879315,49
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,Gutsfree,1225229,17
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,ContinueParra,2694643,49
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,sdaht,2934455,33
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,SoulsHunter,1597280,33
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,JDA,2696670,13
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,Sci_Karate,2717444,7
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,BurnsideEX,1345600,17
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,Cyxie,155733,9
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,MetaMischief,2893850,33
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,ThePhatGamer,2722508,5
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,PremiumCookie,2732948,13
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,Delta!,1516652,33
Bracket About Nothing #16 - Beginners Only GGST,476797,1662508800,tournament/bracket-about-nothing-16-beginners-only-ggst,55,jeck,1161427,2
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Sonic Pikachu,2847179,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Tinytvhd,2656765,17
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,ImpulseCR,286412,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,JDA,2696670,17
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Moga,2815217,17
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,TTV | Gorilla_Scientist,2158981,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Ushi Oni,2722503,13
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Cake,1544078,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,KurisuRaian,1685702,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Pers0n1212,2993579,49
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,DLG| | AhriBestWaifu,419132,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Moonberry2,2924662,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Quantum Gamer,2993555,49
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,TheP0w3r,2993326,49
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,SDC | n0b0dy,1453858,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,SHR3D,2589385,17
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,BlackYoshi,463350,49
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,kay9ine,1133281,25
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,vxOblivionxv,2971039,17
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Mattador,1563454,25
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Extav,2898477,25
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Westfield,2879315,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Oiprocs,2992868,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Sci_Karate,2717444,25
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,undefeated kyle,2790194,9
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,DuckCeci,1437776,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,a1logano,2935030,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,xxschythemark | xxscythemarkxx,2935366,13
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Chudax,2988888,25
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Biggs,618094,9
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,JayC,2628972,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,DuckOnQuack,2989369,9
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Kai,35111,49
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Cyboshi,2980515,13
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,ContinueParra,2694643,49
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Hitoshura | Mesothelioma,2970665,17
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,TacoBellzebub,2992395,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,BAN | kotter,2213425,4
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,BAN | Jojime,2471813,25
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,ThePhatGamer,2722508,17
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,skymetro,2773874,25
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Aush,2817899,1
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Numb Knot,2992307,49
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,takaiga,1362706,49
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,TheSicilian,1576867,25
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,BAN | Robert,2645071,5
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Turtle,2037186,49
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Cyxie,155733,9
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Shredder,2978827,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Rouge,2968553,7
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,slingo,2981800,33
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Gutsfree,1225229,7
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,iglmorg,2860443,5
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,j.PH,2116906,17
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,lil hotdog,2787411,2
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,Narwhal | Highkage,1832319,3
Bracket About Nothing #15 - Beginners Only GGST,474545,1661905800,tournament/bracket-about-nothing-15-beginners-only-ggst,58,BurnsideEX,1345600,13
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Moga,2815217,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,slingo,2981800,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,TTV | Gorilla_Scientist,2158981,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,FLOOR8KING | deathgrips,2930784,2
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Moonberry2,2924662,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,PWaPH,2981576,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,BlackEyedBet,2458777,17
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,boots,2211412,7
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,kay9ine,1133281,13
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Vol,659676,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Biggs,618094,25
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,BlackYoshi,463350,25
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Mattador,1563454,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Sonic Pikachu,2847179,17
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,SootyWhisper73,2037186,25
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,fka bread,2828624,13
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Narwhal | Highkage,1832319,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,WAT | Auncle Chaos,2980278,25
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Rouge,2968553,9
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Pepto Griswold,2280644,1
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Extav,2898477,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,ContinueParra,2694643,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,FISA | umami,52051,25
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,skymetro,2773874,25
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,THAT_1_GUY,2376587,25
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Shredder,2978827,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Gutsfree,1225229,9
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,JayC,2628972,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,jeck,1161427,5
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,redlinejp,2773826,3
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Aush,2817899,17
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,JDA,2696670,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,ziegeist,2979740,17
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,xxschythemark | xxscythemarkxx,2935366,9
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,spokes,255576,25
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Ushi Oni,2722503,33
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,ThePhatGamer,2722508,17
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,BAN | kotter,2213425,5
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Robert,2645071,4
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,PariahDox,2879533,17
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,BAN | Jojime,2471813,7
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,j.PH,2116906,17
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Kai,35111,17
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,lil hotdog,2787411,13
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,Cyxie,155733,9
Bracket About Nothing #14 - Beginners GGST,472531,1661301000,tournament/bracket-about-nothing-14-beginners-ggst,48,BurnsideEX,1345600,13
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Beesi,2839091,25
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Ushi Oni,2722503,4
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,deadringer,2932173,17
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Mesothelioma,2970665,49
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,spokes,255576,25
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,NaomiH,2736965,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Moga,2815217,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,orangepeel,2970569,49
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,BlackYoshi,463350,25
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Muttu,2011326,9
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Midternal,2547630,49
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,ContinueParra,2694643,49
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Extav,2898477,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,CapableDinkle,1156599,49
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Korinku,2847727,17
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,iglmorg,2860443,5
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Landkon2,1816991,3
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Aush,2817899,17
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Slime | Slime,2584778,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,TTP | Varis,2728970,25
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Karum,64196,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,VSOL | The Gray rose,2962897,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Q3 | Beeswick,2970235,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,MJW,2970077,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Reldnahc,2507177,25
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Dreams,1079641,17
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,HardLine,2926845,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Kafka,45803,2
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,FLOOR8KING | deathgrips,2930784,9
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Moonberry2,2924662,7
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,ImpulseCR,286412,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Robert,2645071,13
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Westfield,2879315,49
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,DLG| | AhriBestWaifu,419132,49
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,xxschythemark | xxscythemarkxx,2935366,17
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,BallsMcShooty,1741473,13
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,BEEF,2968704,25
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,HOE | bimbotality,2266334,13
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,boots,2211412,7
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,jeck,1161427,5
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Rouge,2968553,13
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,JayC,2692884,49
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Sonic Pikachu,2847179,25
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,ThePhatGamer,2722508,17
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Kai,35111,25
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Iceman,1831743,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,BAN | Jojime,2471813,17
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Narwhal | Highkage,1832319,9
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Honneh,2968072,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,PariahDox,2879533,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,ProfesorPluton,2968087,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,CoasterNoDrink,2751986,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,CTT | saya,147659,33
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Reibureibu,13868,1
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,Cyxie,155733,17
Bracket About Nothing #13 - Beginners Only GGST,470580,1660696200,tournament/bracket-about-nothing-13-beginners-only-ggst,56,lil hotdog,2787411,9
Bracket About Nothing #12 - Beginners Only GGST,466949,1659486600,tournament/bracket-about-nothing-12-beginners-only-ggst,30,ContinueParra,2694643,25
Bracket About Nothing #12 - Beginners Only GGST,466949,1659486600,tournament/bracket-about-nothing-12-beginners-only-ggst,30,Ushi Oni,2722503,5
Bracket About Nothing #12 - Beginners Only GGST,466949,1659486600,tournament/bracket-about-nothing-12-beginners-only-ggst,30,Extav,2898477,25
Bracket About Nothing #12 - Beginners Only GGST,466949,1659486600,tournament/bracket-about-nothing-12-beginners-only-ggst,30,OCA | Liakk,2165112,17
Bracket About Nothing #12 - Beginners Only GGST,466949,1659486600,tournament/bracket-about-nothing-12-beginners-only-ggst,30,Texastibbers,2891130,17
Bracket About Nothing #12 - Beginners Only GGST,466949,1659486600,tournament/bracket-about-nothing-12-beginners-only-ggst,30,slashmcglash,258277,17
